id_student,code_module,code_presentation,gender,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,site_count,CMA,TMA,Exam,final_result,predicted_risk
2692514,AAA,2014J,M,Lower Than A Level,0-10%,35-55,False,0,120,1663.0,0.0,78.2,0.0,Pass,0
2694788,AAA,2014J,F,A Level or Equivalent,70-80%,35-55,True,0,180,58.0,0.0,35.333333333333336,0.0,Fail,1
23629,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,2,60,59.0,100.0,65.0,0.0,Fail,1
25107,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,0,120,523.0,100.0,58.5,0.0,Pass,0
27891,BBB,2013B,M,Lower Than A Level,0-10%,0-35,True,2,120,114.0,73.33333333333333,65.0,0.0,Withdrawn,1
29144,BBB,2013B,M,Lower Than A Level,60-70%,0-35,False,0,120,845.0,85.0,63.8,0.0,Fail,0
31663,BBB,2013B,M,A Level or Equivalent,30-40%,35-55,False,0,60,1540.0,96.0,65.33333333333333,0.0,Pass,0
33666,BBB,2013B,F,A Level or Equivalent,10-20%,0-35,False,1,60,321.0,100.0,68.0,0.0,Withdrawn,0
34229,BBB,2013B,F,A Level or Equivalent,0-10%,35-55,False,2,120,272.0,100.0,78.4,0.0,Pass,0
34353,BBB,2013B,M,A Level or Equivalent,70-80%,35-55,True,0,120,156.0,100.0,81.2,0.0,Fail,0
34431,BBB,2013B,F,Lower Than A Level,70-80%,0-35,False,0,60,65.0,80.0,0.0,0.0,Withdrawn,1
34694,BBB,2013B,M,A Level or Equivalent,10-20%,35-55,False,1,60,0.0,0.0,0.0,0.0,Withdrawn,1
34756,BBB,2013B,F,Lower Than A Level,10-20%,0-35,False,1,150,70.0,80.0,61.0,0.0,Withdrawn,1
34863,BBB,2013B,F,A Level or Equivalent,50-60%,0-35,False,0,60,90.0,88.0,62.16666666666666,0.0,Pass,0
35812,BBB,2013B,F,Lower Than A Level,30-40%,0-35,False,0,60,11.0,0.0,71.0,0.0,Fail,1
39655,BBB,2013B,F,Lower Than A Level,50-60%,0-35,False,0,120,178.0,84.0,82.33333333333333,0.0,Distinction,0
50993,BBB,2013B,F,Lower Than A Level,0-10%,0-35,True,0,60,81.0,65.0,31.2,0.0,Fail,1
52899,BBB,2013B,F,Lower Than A Level,50-60%,35-55,False,0,60,174.0,96.0,67.6,0.0,Withdrawn,0
58089,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,False,2,90,46.0,100.0,75.0,0.0,Fail,1
62631,BBB,2013B,F,A Level or Equivalent,20-30%,0-35,False,0,60,159.0,93.33333333333331,70.75,0.0,Fail,0
70608,BBB,2013B,F,HE Qualification,70-80%,35-55,False,0,240,120.0,92.0,77.66666666666667,0.0,Distinction,1
71433,BBB,2013B,F,A Level or Equivalent,50-60%,0-35,False,1,150,40.0,0.0,0.0,0.0,Fail,1
72070,BBB,2013B,M,A Level or Equivalent,60-70%,35-55,False,0,60,0.0,0.0,0.0,0.0,Withdrawn,1
74695,BBB,2013B,F,Lower Than A Level,40-50%,0-35,False,0,90,903.0,92.0,91.6,0.0,Distinction,0
74734,BBB,2013B,F,Lower Than A Level,0-10%,0-35,False,0,180,112.0,95.0,75.0,0.0,Pass,1
75399,BBB,2013B,F,Lower Than A Level,60-70%,35-55,False,0,60,236.0,84.0,61.8,0.0,Pass,0
78645,BBB,2013B,F,Lower Than A Level,40-50%,0-35,False,0,60,202.0,80.0,71.0,0.0,Fail,0
79378,BBB,2013B,F,Lower Than A Level,20-30%,35-55,True,4,120,0.0,0.0,0.0,0.0,Fail,1
82535,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,0,180,166.0,76.0,62.16666666666666,0.0,Pass,1
82741,BBB,2013B,F,Lower Than A Level,50-60%,0-35,False,0,60,358.0,88.0,64.0,0.0,Pass,0
83254,BBB,2013B,F,HE Qualification,10-20%,35-55,False,0,60,409.0,84.0,63.833333333333336,0.0,Pass,0
84245,BBB,2013B,M,A Level or Equivalent,50-60%,0-35,False,0,120,321.0,90.0,85.16666666666667,0.0,Distinction,0
84664,BBB,2013B,F,A Level or Equivalent,60-70%,35-55,False,0,60,175.0,100.0,78.4,0.0,Pass,0
86291,BBB,2013B,F,HE Qualification,50-60%,35-55,False,0,60,14.0,76.0,65.0,0.0,Withdrawn,1
87604,BBB,2013B,F,A Level or Equivalent,30-40%,0-35,False,0,180,0.0,0.0,0.0,0.0,Withdrawn,1
87732,BBB,2013B,M,A Level or Equivalent,30-40%,35-55,False,0,75,425.0,84.0,73.2,0.0,Pass,0
88580,BBB,2013B,F,Lower Than A Level,10-20%,0-35,False,0,60,0.0,0.0,0.0,0.0,Withdrawn,1
91322,BBB,2013B,F,A Level or Equivalent,40-50%,35-55,False,0,60,367.0,95.0,73.66666666666667,0.0,Pass,0
92274,BBB,2013B,F,Lower Than A Level,60-70%,0-35,False,0,60,181.0,90.0,50.66666666666666,0.0,Withdrawn,1
92832,BBB,2013B,F,A Level or Equivalent,20-30%,0-35,False,0,60,389.0,88.0,64.2,0.0,Pass,0
92947,BBB,2013B,F,HE Qualification,10-20%,35-55,False,0,120,494.0,80.0,82.5,0.0,Distinction,0
92993,BBB,2013B,F,Lower Than A Level,10-20%,0-35,False,3,135,248.0,88.0,65.4,0.0,Pass,1
94616,BBB,2013B,F,Lower Than A Level,80-90%,0-35,False,1,60,100.0,90.0,67.4,0.0,Fail,1
96291,BBB,2013B,F,Lower Than A Level,70-80%,0-35,False,0,60,45.0,0.0,0.0,0.0,Withdrawn,1
97154,BBB,2013B,F,A Level or Equivalent,20-30%,0-35,False,0,60,334.0,96.0,85.4,0.0,Pass,0
98313,BBB,2013B,F,HE Qualification,30-40%,35-55,False,0,60,69.0,84.0,78.0,0.0,Pass,1
102849,BBB,2013B,F,A Level or Equivalent,20-30%,35-55,False,0,180,1.0,0.0,0.0,0.0,Withdrawn,1
104054,BBB,2013B,F,Lower Than A Level,90-100%,35-55,False,0,120,430.0,100.0,90.16666666666669,0.0,Distinction,0
108377,BBB,2013B,F,Lower Than A Level,30-40%,35-55,True,0,120,713.0,80.0,77.2,0.0,Pass,0
108589,BBB,2013B,F,A Level or Equivalent,70-80%,0-35,False,0,60,174.0,100.0,79.33333333333333,0.0,Pass,0
109938,BBB,2013B,F,HE Qualification,60-70%,0-35,False,0,120,220.0,92.0,88.0,0.0,Distinction,0
110881,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,False,0,60,349.0,75.33333333333333,70.27272727272727,0.0,Pass,0
116603,BBB,2013B,F,HE Qualification,20-30%,35-55,False,0,60,399.0,100.0,80.8,0.0,Distinction,0
117071,BBB,2013B,M,A Level or Equivalent,40-50%,35-55,False,0,60,24.0,100.0,46.0,0.0,Fail,1
120994,BBB,2013B,F,Lower Than A Level,30-40%,35-55,True,0,70,237.0,92.0,70.0,0.0,Fail,0
122524,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,2,120,0.0,0.0,0.0,0.0,Fail,1
123379,BBB,2013B,F,A Level or Equivalent,70-80%,0-35,False,1,180,0.0,0.0,0.0,0.0,Withdrawn,1
123860,BBB,2013B,F,A Level or Equivalent,70-80%,35-55,True,0,60,605.0,84.0,72.83333333333333,0.0,Pass,0
126322,BBB,2013B,F,A Level or Equivalent,10-20%,35-55,False,1,60,193.0,90.0,76.33333333333333,0.0,Pass,0
126411,BBB,2013B,F,Lower Than A Level,0-10%,0-35,True,2,60,14.0,100.0,0.0,0.0,Fail,1
127209,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,True,1,180,0.0,0.0,0.0,0.0,Withdrawn,1
128776,BBB,2013B,F,Lower Than A Level,40-50%,35-55,False,1,120,58.0,0.0,0.0,0.0,Withdrawn,1
133155,BBB,2013B,F,HE Qualification,50-60%,35-55,False,0,60,285.0,100.0,87.16666666666667,0.0,Pass,0
133531,BBB,2013B,F,Lower Than A Level,30-40%,0-35,False,0,60,0.0,0.0,0.0,0.0,Fail,1
133748,BBB,2013B,F,Lower Than A Level,0-10%,35-55,False,0,70,164.0,100.0,64.0,0.0,Fail,1
141823,BBB,2013B,F,A Level or Equivalent,0-10%,0-35,False,0,120,114.0,0.0,29.0,0.0,Withdrawn,1
142324,BBB,2013B,F,Lower Than A Level,30-40%,35-55,False,0,60,70.0,93.33333333333331,73.44444444444444,0.0,Fail,1
143741,BBB,2013B,F,A Level or Equivalent,50-60%,0-35,True,0,120,255.0,96.0,77.83333333333333,0.0,Distinction,0
143854,BBB,2013B,F,Lower Than A Level,10-20%,35-55,False,0,60,0.0,0.0,0.0,0.0,Withdrawn,1
145544,BBB,2013B,M,A Level or Equivalent,20-30%,0-35,False,0,60,388.0,100.0,74.33333333333333,0.0,Pass,0
147876,BBB,2013B,M,A Level or Equivalent,30-40%,0-35,False,0,60,204.0,93.33333333333331,67.5,0.0,Fail,0
151697,BBB,2013B,F,A Level or Equivalent,90-100%,0-35,True,0,60,172.0,100.0,80.0,0.0,Pass,0
152153,BBB,2013B,F,Lower Than A Level,40-50%,0-35,False,1,60,144.0,73.33333333333333,36.5,0.0,Withdrawn,1
152910,BBB,2013B,M,A Level or Equivalent,Unknown,0-35,False,0,60,765.0,90.0,76.0,0.0,Pass,0
152929,BBB,2013B,F,Lower Than A Level,10-20%,35-55,False,0,60,106.0,95.0,68.8,0.0,Pass,1
153212,BBB,2013B,F,Lower Than A Level,40-50%,35-55,False,1,120,360.0,88.0,79.83333333333333,0.0,Distinction,0
153704,BBB,2013B,F,Lower Than A Level,0-10%,0-35,False,1,120,177.0,93.33333333333331,78.14285714285714,0.0,Withdrawn,1
154027,BBB,2013B,F,Lower Than A Level,70-80%,0-35,False,0,60,260.0,80.0,66.6,0.0,Pass,0
154125,BBB,2013B,F,A Level or Equivalent,50-60%,0-35,False,0,60,43.0,95.0,81.6,0.0,Fail,0
154540,BBB,2013B,F,HE Qualification,50-60%,0-35,False,0,60,173.0,80.0,78.5,0.0,Pass,0
155735,BBB,2013B,F,Lower Than A Level,0-10%,0-35,False,1,60,38.0,0.0,0.0,0.0,Withdrawn,1
156835,BBB,2013B,F,A Level or Equivalent,40-50%,35-55,False,0,60,559.0,92.0,81.8,0.0,Pass,0
161678,BBB,2013B,F,Lower Than A Level,0-10%,0-35,False,1,60,48.0,0.0,40.0,0.0,Fail,1
165243,BBB,2013B,M,A Level or Equivalent,50-60%,35-55,False,0,60,387.0,96.0,68.2,0.0,Pass,0
169515,BBB,2013B,F,A Level or Equivalent,30-40%,0-35,False,0,60,91.0,0.0,59.0,0.0,Withdrawn,1
170356,BBB,2013B,F,Lower Than A Level,20-30%,35-55,False,0,120,145.0,0.0,65.0,0.0,Withdrawn,1
171377,BBB,2013B,F,Lower Than A Level,60-70%,0-35,False,2,120,0.0,0.0,0.0,0.0,Fail,1
173316,BBB,2013B,F,A Level or Equivalent,10-20%,0-35,False,0,60,453.0,73.33333333333333,47.5,0.0,Fail,0
173335,BBB,2013B,F,Lower Than A Level,40-50%,0-35,False,1,60,201.0,95.0,63.2,0.0,Fail,0
174321,BBB,2013B,F,A Level or Equivalent,80-90%,0-35,False,1,270,0.0,0.0,0.0,0.0,Withdrawn,1
177639,BBB,2013B,F,Lower Than A Level,10-20%,0-35,False,1,150,34.0,0.0,0.0,0.0,Withdrawn,1
179605,BBB,2013B,F,A Level or Equivalent,60-70%,0-35,False,0,60,71.0,100.0,63.0,0.0,Withdrawn,0
182824,BBB,2013B,F,Lower Than A Level,0-10%,35-55,False,2,120,99.0,96.0,72.33333333333333,0.0,Pass,1
183806,BBB,2013B,F,A Level or Equivalent,80-90%,35-55,True,1,225,37.0,100.0,85.0,0.0,Fail,1
185240,BBB,2013B,F,Lower Than A Level,40-50%,35-55,False,1,120,0.0,0.0,0.0,0.0,Withdrawn,1
185349,BBB,2013B,F,Lower Than A Level,30-40%,35-55,False,2,60,919.0,92.0,77.5,0.0,Pass,0
186670,BBB,2013B,F,HE Qualification,40-50%,35-55,False,1,60,95.0,73.33333333333333,72.2,0.0,Fail,1
186780,BBB,2013B,F,A Level or Equivalent,10-20%,35-55,True,2,120,16.0,0.0,0.0,0.0,Withdrawn,1
186988,BBB,2013B,F,Lower Than A Level,0-10%,0-35,False,2,60,123.0,95.0,47.25,0.0,Fail,1
187793,BBB,2013B,F,Lower Than A Level,10-20%,35-55,True,1,120,654.0,76.0,59.6,0.0,Fail,0
188152,BBB,2013B,M,Lower Than A Level,50-60%,0-35,False,0,120,588.0,84.0,90.5,0.0,Distinction,0
192424,BBB,2013B,M,A Level or Equivalent,70-80%,35-55,False,0,120,313.0,100.0,74.5,0.0,Pass,0
193822,BBB,2013B,F,Lower Than A Level,10-20%,35-55,True,0,60,586.0,96.0,77.4,0.0,Pass,0
197595,BBB,2013B,F,HE Qualification,30-40%,35-55,False,0,60,436.0,80.0,75.0,0.0,Pass,0
198956,BBB,2013B,M,Lower Than A Level,50-60%,35-55,False,0,60,844.0,96.0,86.2,0.0,Pass,0
199520,BBB,2013B,F,HE Qualification,40-50%,0-35,False,0,60,485.0,88.0,79.33333333333333,0.0,Pass,0
200863,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,False,1,60,40.0,0.0,0.0,0.0,Withdrawn,1
200905,BBB,2013B,F,HE Qualification,0-10%,0-35,False,1,60,777.0,72.0,47.66666666666666,0.0,Fail,0
203108,BBB,2013B,F,A Level or Equivalent,60-70%,0-35,False,1,120,67.0,100.0,72.66666666666667,0.0,Fail,0
203481,BBB,2013B,F,Lower Than A Level,70-80%,0-35,False,0,60,380.0,88.0,70.5,0.0,Pass,0
203652,BBB,2013B,F,A Level or Equivalent,20-30%,0-35,True,0,180,22.0,0.0,0.0,0.0,Fail,1
204746,BBB,2013B,F,A Level or Equivalent,0-10%,0-35,False,0,120,172.0,92.0,71.16666666666667,0.0,Distinction,0
205231,BBB,2013B,F,Lower Than A Level,10-20%,35-55,False,1,60,0.0,0.0,0.0,0.0,Fail,1
226374,BBB,2013B,M,A Level or Equivalent,70-80%,35-55,False,0,60,161.0,92.0,71.2,0.0,Fail,0
226827,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,False,0,60,603.0,96.0,83.0,0.0,Pass,0
228049,BBB,2013B,F,Lower Than A Level,60-70%,35-55,False,0,60,7.0,0.0,0.0,0.0,Withdrawn,1
228235,BBB,2013B,F,A Level or Equivalent,30-40%,35-55,False,1,120,0.0,0.0,0.0,0.0,Withdrawn,1
229240,BBB,2013B,F,A Level or Equivalent,90-100%,0-35,False,0,60,189.0,72.0,71.5,0.0,Distinction,0
229426,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,0,60,143.0,90.0,82.16666666666667,0.0,Distinction,0
230348,BBB,2013B,F,A Level or Equivalent,0-10%,0-35,False,2,585,0.0,0.0,0.0,0.0,Withdrawn,1
232600,BBB,2013B,F,Lower Than A Level,10-20%,0-35,False,2,60,0.0,0.0,0.0,0.0,Withdrawn,1
232695,BBB,2013B,F,Lower Than A Level,80-90%,0-35,False,0,60,449.0,96.0,74.0,0.0,Pass,0
232745,BBB,2013B,F,Lower Than A Level,0-10%,0-35,True,0,180,0.0,0.0,0.0,0.0,Withdrawn,1
235097,BBB,2013B,F,Lower Than A Level,40-50%,0-35,True,1,60,327.0,73.33333333333333,66.5,0.0,Fail,0
237304,BBB,2013B,M,A Level or Equivalent,0-10%,0-35,False,0,60,112.0,100.0,65.0,0.0,Fail,0
237913,BBB,2013B,F,A Level or Equivalent,20-30%,0-35,False,1,60,397.0,86.66666666666667,77.75,0.0,Fail,0
242149,BBB,2013B,F,Lower Than A Level,0-10%,0-35,False,0,180,125.0,70.0,64.5,0.0,Withdrawn,1
245404,BBB,2013B,F,Lower Than A Level,10-20%,35-55,False,1,60,156.0,100.0,75.5,0.0,Fail,1
247267,BBB,2013B,M,Lower Than A Level,70-80%,0-35,False,0,60,241.0,92.0,67.5,0.0,Fail,0
248103,BBB,2013B,F,A Level or Equivalent,50-60%,0-35,False,0,60,225.0,88.0,77.33333333333333,0.0,Pass,0
249534,BBB,2013B,F,A Level or Equivalent,20-30%,35-55,False,0,60,244.0,72.0,71.33333333333333,0.0,Pass,0
251351,BBB,2013B,F,Lower Than A Level,10-20%,0-35,False,0,60,264.0,95.0,82.4,0.0,Pass,0
252340,BBB,2013B,F,A Level or Equivalent,80-90%,0-35,True,2,120,80.0,90.0,76.66666666666667,0.0,Fail,1
252652,BBB,2013B,F,A Level or Equivalent,50-60%,35-55,False,0,120,0.0,100.0,69.875,0.0,Withdrawn,1
253250,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,False,1,60,166.0,0.0,0.0,0.0,Withdrawn,1
255347,BBB,2013B,F,Lower Than A Level,90-100%,0-35,False,0,60,619.0,100.0,87.4,0.0,Pass,0
255998,BBB,2013B,F,Lower Than A Level,50-60%,35-55,False,2,60,157.0,64.0,49.333333333333336,0.0,Pass,1
256215,BBB,2013B,F,Lower Than A Level,50-60%,35-55,True,0,150,0.0,0.0,0.0,0.0,Withdrawn,1
258402,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,False,1,180,1.0,0.0,0.0,0.0,Withdrawn,1
259182,BBB,2013B,M,Lower Than A Level,40-50%,0-35,False,1,120,0.0,0.0,0.0,0.0,Withdrawn,1
262294,BBB,2013B,F,Lower Than A Level,0-10%,0-35,True,2,60,268.0,70.0,44.0,0.0,Withdrawn,1
262454,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,True,1,120,180.0,80.0,64.2,0.0,Fail,1
262741,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,False,0,60,614.0,76.0,73.33333333333333,0.0,Pass,0
263499,BBB,2013B,F,Lower Than A Level,40-50%,35-55,False,0,325,1679.0,80.0,65.0,0.0,Pass,0
263531,BBB,2013B,F,Lower Than A Level,30-40%,0-35,False,1,120,0.0,0.0,0.0,0.0,Withdrawn,1
265405,BBB,2013B,F,Lower Than A Level,80-90%,35-55,False,1,60,0.0,0.0,0.0,0.0,Withdrawn,1
265958,BBB,2013B,F,Lower Than A Level,10-20%,0-35,False,2,120,69.0,80.0,72.5,0.0,Withdrawn,1
267761,BBB,2013B,F,A Level or Equivalent,0-10%,0-35,False,1,120,279.0,88.0,64.6,0.0,Pass,0
267853,BBB,2013B,F,Lower Than A Level,20-30%,35-55,False,0,120,5.0,0.0,0.0,0.0,Fail,1
269076,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,1,180,170.0,0.0,64.0,0.0,Withdrawn,1
269289,BBB,2013B,F,A Level or Equivalent,90-100%,0-35,False,2,60,0.0,0.0,0.0,0.0,Withdrawn,1
270399,BBB,2013B,F,Lower Than A Level,10-20%,0-35,False,0,60,17.0,0.0,0.0,0.0,Fail,1
270567,BBB,2013B,F,A Level or Equivalent,20-30%,0-35,False,1,60,324.0,80.0,71.6,0.0,Pass,0
271036,BBB,2013B,F,Lower Than A Level,80-90%,35-55,False,3,60,389.0,100.0,71.0,0.0,Pass,0
272580,BBB,2013B,F,Lower Than A Level,30-40%,35-55,False,0,120,315.0,96.0,78.5,0.0,Pass,0
273731,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,False,0,60,255.0,95.0,70.8,0.0,Pass,0
273877,BBB,2013B,M,Lower Than A Level,0-10%,35-55,False,0,60,127.0,80.0,51.6,0.0,Fail,1
276717,BBB,2013B,F,A Level or Equivalent,60-70%,0-35,False,0,120,765.0,88.0,83.66666666666667,0.0,Distinction,0
277733,BBB,2013B,F,HE Qualification,30-40%,0-35,True,1,60,293.0,40.0,71.6,0.0,Pass,0
278447,BBB,2013B,F,A Level or Equivalent,60-70%,0-35,False,0,60,248.0,96.0,80.5,0.0,Pass,0
280962,BBB,2013B,F,A Level or Equivalent,90-100%,0-35,False,0,180,22.0,0.0,0.0,0.0,Fail,1
281564,BBB,2013B,F,Lower Than A Level,10-20%,0-35,False,0,60,735.0,80.0,63.66666666666666,0.0,Pass,0
284076,BBB,2013B,F,A Level or Equivalent,70-80%,0-35,False,0,120,229.0,76.0,67.33333333333333,0.0,Pass,0
285633,BBB,2013B,F,HE Qualification,20-30%,0-35,True,1,120,129.0,76.0,56.333333333333336,0.0,Fail,1
285912,BBB,2013B,F,HE Qualification,50-60%,35-55,False,0,90,298.0,84.0,75.5,0.0,Pass,0
288380,BBB,2013B,F,Lower Than A Level,50-60%,0-35,True,3,120,11.0,90.0,54.0,0.0,Fail,1
288990,BBB,2013B,M,HE Qualification,40-50%,35-55,False,1,60,33.0,40.0,46.66666666666666,0.0,Withdrawn,1
290550,BBB,2013B,F,A Level or Equivalent,80-90%,0-35,False,0,120,95.0,92.0,81.16666666666667,0.0,Pass,0
291037,BBB,2013B,F,Lower Than A Level,10-20%,35-55,False,0,120,233.0,56.0,61.833333333333336,0.0,Pass,1
291194,BBB,2013B,F,Lower Than A Level,30-40%,0-35,False,0,90,301.0,95.0,74.4,0.0,Pass,0
291701,BBB,2013B,F,Lower Than A Level,0-10%,0-35,False,0,150,0.0,0.0,0.0,0.0,Withdrawn,1
292027,BBB,2013B,M,Lower Than A Level,40-50%,0-35,False,0,60,52.0,0.0,80.0,0.0,Withdrawn,1
294381,BBB,2013B,F,Lower Than A Level,80-90%,0-35,False,0,60,145.0,93.33333333333331,72.66666666666667,0.0,Fail,0
294961,BBB,2013B,F,A Level or Equivalent,10-20%,0-35,False,2,300,192.0,92.0,72.5,0.0,Pass,1
294999,BBB,2013B,M,A Level or Equivalent,90-100%,0-35,False,0,60,26.0,0.0,51.0,0.0,Withdrawn,1
295754,BBB,2013B,F,A Level or Equivalent,90-100%,0-35,False,0,120,317.0,95.0,75.0,0.0,Pass,0
296408,BBB,2013B,F,A Level or Equivalent,20-30%,35-55,True,3,180,0.0,0.0,0.0,0.0,Withdrawn,1
297484,BBB,2013B,F,A Level or Equivalent,10-20%,0-35,False,1,60,570.0,100.0,78.6,0.0,Pass,0
298322,BBB,2013B,F,HE Qualification,30-40%,35-55,False,1,120,261.0,96.0,59.333333333333336,0.0,Pass,0
298476,BBB,2013B,F,A Level or Equivalent,70-80%,0-35,False,2,130,331.0,96.0,69.66666666666667,0.0,Pass,0
299561,BBB,2013B,F,A Level or Equivalent,40-50%,35-55,True,1,60,0.0,0.0,0.0,0.0,Withdrawn,1
302550,BBB,2013B,M,Lower Than A Level,40-50%,35-55,False,1,180,0.0,0.0,0.0,0.0,Withdrawn,1
305945,BBB,2013B,F,A Level or Equivalent,60-70%,0-35,False,0,60,7.0,0.0,0.0,0.0,Withdrawn,1
306886,BBB,2013B,F,Lower Than A Level,90-100%,0-35,False,0,150,86.0,96.0,61.66666666666666,0.0,Pass,1
306984,BBB,2013B,M,Lower Than A Level,20-30%,35-55,False,3,60,46.0,0.0,0.0,0.0,Withdrawn,1
309175,BBB,2013B,F,Lower Than A Level,40-50%,0-35,False,0,60,54.0,95.0,55.6,0.0,Pass,1
309709,BBB,2013B,M,Lower Than A Level,90-100%,35-55,False,3,195,172.0,76.0,67.75,0.0,Pass,1
309734,BBB,2013B,F,Lower Than A Level,0-10%,0-35,False,2,60,296.0,80.0,64.0,0.0,Pass,0
311042,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,3,180,24.0,0.0,65.0,0.0,Withdrawn,1
312141,BBB,2013B,F,Lower Than A Level,20-30%,35-55,False,1,60,29.0,0.0,68.0,0.0,Fail,1
313810,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,False,0,60,371.0,100.0,93.4,0.0,Distinction,0
315186,BBB,2013B,F,A Level or Equivalent,40-50%,35-55,False,1,60,316.0,92.0,80.0,0.0,Pass,0
316841,BBB,2013B,F,A Level or Equivalent,30-40%,35-55,False,0,60,825.0,88.0,78.5,0.0,Pass,0
318056,BBB,2013B,F,A Level or Equivalent,20-30%,0-35,False,0,150,393.0,92.0,69.83333333333333,0.0,Pass,0
318101,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,0,60,136.0,0.0,59.0,0.0,Fail,1
319209,BBB,2013B,F,Post Graduate Qualification,90-100%,35-55,False,0,120,299.0,100.0,77.5,0.0,Distinction,0
322745,BBB,2013B,F,A Level or Equivalent,90-100%,0-35,False,0,60,0.0,0.0,0.0,0.0,Fail,1
322960,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,0,150,164.0,100.0,73.5,0.0,Withdrawn,1
323914,BBB,2013B,F,A Level or Equivalent,10-20%,0-35,False,0,60,0.0,0.0,0.0,0.0,Fail,1
324236,BBB,2013B,F,Lower Than A Level,60-70%,35-55,False,0,60,767.0,90.0,74.75,0.0,Withdrawn,0
325511,BBB,2013B,F,A Level or Equivalent,70-80%,0-35,False,0,180,132.0,90.0,65.2,0.0,Pass,1
325879,BBB,2013B,F,Lower Than A Level,0-10%,0-35,False,0,60,295.0,80.0,60.0,0.0,Pass,0
326012,BBB,2013B,F,A Level or Equivalent,0-10%,0-35,False,0,90,60.0,0.0,64.0,0.0,Fail,1
329226,BBB,2013B,M,HE Qualification,20-30%,0-35,False,0,120,194.0,92.0,77.83333333333333,0.0,Pass,0
329321,BBB,2013B,F,Lower Than A Level,80-90%,0-35,False,2,60,111.0,100.0,57.0,0.0,Fail,1
329800,BBB,2013B,M,A Level or Equivalent,80-90%,0-35,False,0,60,365.0,100.0,84.8,0.0,Pass,0
330376,BBB,2013B,F,Lower Than A Level,80-90%,0-35,False,2,60,11.0,0.0,0.0,0.0,Withdrawn,1
331354,BBB,2013B,F,A Level or Equivalent,20-30%,0-35,False,0,60,189.0,90.0,77.0,0.0,Pass,0
331844,BBB,2013B,F,A Level or Equivalent,20-30%,35-55,False,0,120,404.0,84.0,85.33333333333333,0.0,Pass,0
333129,BBB,2013B,F,Lower Than A Level,10-20%,0-35,False,2,240,99.0,0.0,50.0,0.0,Fail,1
333837,BBB,2013B,F,Lower Than A Level,80-90%,0-35,False,0,105,61.0,0.0,85.0,0.0,Withdrawn,1
334291,BBB,2013B,F,Lower Than A Level,40-50%,0-35,False,1,90,197.0,90.0,70.66666666666667,0.0,Fail,0
334794,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,0,60,59.0,0.0,53.0,0.0,Withdrawn,1
335421,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,False,0,240,77.0,70.0,70.0,0.0,Fail,1
335600,BBB,2013B,F,Lower Than A Level,50-60%,0-35,False,3,150,54.0,80.0,0.0,0.0,Fail,1
335910,BBB,2013B,F,A Level or Equivalent,30-40%,0-35,False,0,90,219.0,90.0,67.5,0.0,Fail,0
336165,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,1,120,84.0,0.0,35.0,0.0,Fail,1
338056,BBB,2013B,F,Lower Than A Level,40-50%,0-35,False,1,120,137.0,88.0,67.5,0.0,Pass,1
338861,BBB,2013B,F,A Level or Equivalent,10-20%,0-35,False,0,60,63.0,100.0,64.0,0.0,Fail,1
338912,BBB,2013B,F,A Level or Equivalent,20-30%,0-35,False,0,90,0.0,0.0,0.0,0.0,Withdrawn,1
339379,BBB,2013B,F,A Level or Equivalent,40-50%,0-35,False,0,60,175.0,100.0,89.5,0.0,Pass,0
339526,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,0,60,13.0,0.0,0.0,0.0,Withdrawn,1
339946,BBB,2013B,F,HE Qualification,0-10%,0-35,False,0,60,133.0,100.0,78.66666666666667,0.0,Withdrawn,0
340378,BBB,2013B,F,Lower Than A Level,20-30%,0-35,False,0,120,32.0,0.0,0.0,0.0,Withdrawn,1
340831,BBB,2013B,M,A Level or Equivalent,30-40%,35-55,False,0,60,177.0,100.0,74.5,0.0,Withdrawn,0
341040,BBB,2013B,M,HE Qualification,60-70%,0-35,False,0,60,65.0,100.0,61.333333333333336,0.0,Withdrawn,0
341229,BBB,2013B,F,Lower Than A Level,40-50%,0-35,True,0,60,47.0,0.0,70.5,0.0,Fail,1
